time_s,row,col,cx_m,cy_m,elev_i_deg,snr_i_dB,sinr_i_dB,elev_i1_deg,snr_i1_dB,sinr_i1_dB,best_sat
103.100000,2,4,56568.542,0.000,51.0401,6.9154,-2.7984,-4.4602,-999.0000,-999.0000,0
103.100000,3,0,-56568.542,28284.271,51.0401,7.7026,-1.2293,-4.4602,-999.0000,-999.0000,0
103.100000,3,1,-28284.271,28284.271,51.0401,7.5368,-2.6651,-4.4602,-999.0000,-999.0000,0
103.100000,3,2,0.000,28284.271,51.0401,7.5492,-2.6278,-4.4602,-999.0000,-999.0000,0
103.100000,3,3,28284.271,28284.271,51.0401,7.7344,-2.1452,-4.4602,-999.0000,-999.0000,0
103.100000,3,4,56568.542,28284.271,51.0401,6.5211,-3.8372,-4.4602,-999.0000,-999.0000,0
103.100000,4,0,-56568.542,56568.542,51.0401,5.6469,-0.0389,-4.4602,-999.0000,-999.0000,0
103.100000,4,1,-28284.271,56568.542,51.0401,8.1179,-0.1603,-4.4602,-999.0000,-999.0000,0
103.100000,4,2,0.000,56568.542,51.0401,7.0221,-3.4518,-4.4602,-999.0000,-999.0000,0
103.100000,4,3,28284.271,56568.542,51.0401,7.3064,-3.0208,-4.4602,-999.0000,-999.0000,0
103.100000,4,4,56568.542,56568.542,51.0401,6.5672,-3.5255,-4.4602,-999.0000,-999.0000,0
103.200000,0,0,-56568.542,-56568.542,51.0028,5.8696,-3.7929,-4.4549,-999.0000,-999.0000,0
103.200000,0,1,-28284.271,-56568.542,51.0028,5.9176,-3.8578,-4.4549,-999.0000,-999.0000,0
103.200000,0,2,0.000,-56568.542,51.0028,6.9781,-2.2869,-4.4549,-999.0000,-999.0000,0
103.200000,0,3,28284.271,-56568.542,51.0028,7.6083,-0.4593,-4.4549,-999.0000,-999.0000,0
103.200000,0,4,56568.542,-56568.542,51.0028,6.2130,-0.4360,-4.4549,-999.0000,-999.0000,0
103.200000,1,0,-56568.542,-28284.271,51.0028,6.4575,-3.5339,-4.4549,-999.0000,-999.0000,0
103.200000,1,1,-28284.271,-28284.271,51.0028,7.0932,-2.5722,-4.4549,-999.0000,-999.0000,0
103.200000,1,2,0.000,-28284.271,51.0028,7.0454,-2.6732,-4.4549,-999.0000,-999.0000,0
103.200000,1,3,28284.271,-28284.271,51.0028,7.5101,-1.6625,-4.4549,-999.0000,-999.0000,0
103.200000,1,4,56568.542,-28284.271,51.0028,7.1577,-1.8396,-4.4549,-999.0000,-999.0000,0
103.200000,2,0,-56568.542,0.000,51.0028,6.7696,-3.2716,-4.4549,-999.0000,-999.0000,0
103.200000,2,1,-28284.271,0.000,51.0028,6.8856,-3.1955,-4.4549,-999.0000,-999.0000,0
103.200000,2,2,0.000,0.000,51.0028,7.9977,-1.5287,-4.4549,-999.0000,-999.0000,0
103.200000,2,3,28284.271,0.000,51.0028,6.9798,-2.8189,-4.4549,-999.0000,-999.0000,0
103.200000,2,4,56568.542,0.000,51.0028,6.9130,-2.8022,-4.4549,-999.0000,-999.0000,0
103.200000,3,0,-56568.542,28284.271,51.0028,7.6982,-1.2368,-4.4549,-999.0000,-999.0000,0
103.200000,3,1,-28284.271,28284.271,51.0028,7.5356,-2.6666,-4.4549,-999.0000,-999.0000,0
103.200000,3,2,0.000,28284.271,51.0028,7.5440,-2.6353,-4.4549,-999.0000,-999.0000,0
103.200000,3,3,28284.271,28284.271,51.0028,7.7314,-2.1498,-4.4549,-999.0000,-999.0000,0
103.200000,3,4,56568.542,28284.271,51.0028,6.5170,-3.8420,-4.4549,-999.0000,-999.0000,0
103.200000,4,0,-56568.542,56568.542,51.0028,5.6560,-0.0350,-4.4549,-999.0000,-999.0000,0
103.200000,4,1,-28284.271,56568.542,51.0028,8.1153,-0.1728,-4.4549,-999.0000,-999.0000,0
103.200000,4,2,0.000,56568.542,51.0028,7.0255,-3.4474,-4.4549,-999.0000,-999.0000,0
103.200000,4,3,28284.271,56568.542,51.0028,7.3016,-3.0279,-4.4549,-999.0000,-999.0000,0
103.200000,4,4,56568.542,56568.542,51.0028,6.5679,-3.5263,-4.4549,-999.0000,-999.0000,0
103.300000,0,0,-56568.542,-56568.542,50.9656,5.8732,-3.7885,-4.4496,-999.0000,-999.0000,0
103.300000,0,1,-28284.271,-56568.542,50.9656,5.9144,-3.8635,-4.4496,-999.0000,-999.0000,0
103.300000,0,2,0.000,-56568.542,50.9656,6.9778,-2.2890,-4.4496,-999.0000,-999.0000,0
103.300000,0,3,28284.271,-56568.542,50.9656,7.6022,-0.4746,-4.4496,-999.0000,-999.0000,0
103.300000,0,4,56568.542,-56568.542,50.9656,6.2168,-0.4370,-4.4496,-999.0000,-999.0000,0
103.300000,1,0,-56568.542,-28284.271,50.9656,6.4524,-3.5410,-4.4496,-999.0000,-999.0000,0
103.300000,1,1,-28284.271,-28284.271,50.9656,7.0903,-2.5778,-4.4496,-999.0000,-999.0000,0
103.300000,1,2,0.000,-28284.271,50.9656,7.0404,-2.6815,-4.4496,-999.0000,-999.0000,0
103.300000,1,3,28284.271,-28284.271,50.9656,7.5079,-1.6673,-4.4496,-999.0000,-999.0000,0
103.300000,1,4,56568.542,-28284.271,50.9656,7.1527,-1.8478,-4.4496,-999.0000,-999.0000,0
103.300000,2,0,-56568.542,0.000,50.9656,6.7672,-3.2745,-4.4496,-999.0000,-999.0000,0
103.300000,2,1,-28284.271,0.000,50.9656,6.8822,-3.2008,-4.4496,-999.0000,-999.0000,0
103.300000,2,2,0.000,0.000,50.9656,7.9936,-1.5350,-4.4496,-999.0000,-999.0000,0
103.300000,2,3,28284.271,0.000,50.9656,6.9765,-2.8242,-4.4496,-999.0000,-999.0000,0
103.300000,2,4,56568.542,0.000,50.9656,6.9105,-2.8061,-4.4496,-999.0000,-999.0000,0
103.300000,3,0,-56568.542,28284.271,50.9656,7.6938,-1.2443,-4.4496,-999.0000,-999.0000,0
103.300000,3,1,-28284.271,28284.271,50.9656,7.5345,-2.6681,-4.4496,-999.0000,-999.0000,0
103.300000,3,2,0.000,28284.271,50.9656,7.5389,-2.6427,-4.4496,-999.0000,-999.0000,0
103.300000,3,3,28284.271,28284.271,50.9656,7.7285,-2.1544,-4.4496,-999.0000,-999.0000,0
103.300000,3,4,56568.542,28284.271,50.9656,6.5130,-3.8469,-4.4496,-999.0000,-999.0000,0
103.300000,4,0,-56568.542,56568.542,50.9656,5.6650,-0.0313,-4.4496,-999.0000,-999.0000,0
103.300000,4,1,-28284.271,56568.542,50.9656,8.1126,-0.1853,-4.4496,-999.0000,-999.0000,0
103.300000,4,2,0.000,56568.542,50.9656,7.0289,-3.4431,-4.4496,-999.0000,-999.0000,0
103.300000,4,3,28284.271,56568.542,50.9656,7.2969,-3.0350,-4.4496,-999.0000,-999.0000,0
103.300000,4,4,56568.542,56568.542,50.9656,6.5685,-3.5271,-4.4496,-999.0000,-999.0000,0
103.400000,0,0,-56568.542,-56568.542,50.9284,5.8768,-3.7842,-4.4443,-999.0000,-999.0000,0
103.400000,0,1,-28284.271,-56568.542,50.9284,5.9112,-3.8693,-4.4443,-999.0000,-999.0000,0
103.400000,0,2,0.000,-56568.542,50.9284,6.9774,-2.2910,-4.4443,-999.0000,-999.0000,0
103.400000,0,3,28284.271,-56568.542,50.9284,7.5960,-0.4898,-4.4443,-999.0000,-999.0000,0
103.400000,0,4,56568.542,-56568.542,50.9284,6.2206,-0.4381,-4.4443,-999.0000,-999.0000,0
103.400000,1,0,-56568.542,-28284.271,50.9284,6.4474,-3.5481,-4.4443,-999.0000,-999.0000,0
103.400000,1,1,-28284.271,-28284.271,50.9284,7.0873,-2.5834,-4.4443,-999.0000,-999.0000,0
103.400000,1,2,0.000,-28284.271,50.9284,7.0354,-2.6899,-4.4443,-999.0000,-999.0000,0
103.400000,1,3,28284.271,-28284.271,50.9284,7.5058,-1.6721,-4.4443,-999.0000,-999.0000,0
103.400000,1,4,56568.542,-28284.271,50.9284,7.1478,-1.8561,-4.4443,-999.0000,-999.0000,0
103.400000,2,0,-56568.542,0.000,50.9284,6.7649,-3.2774,-4.4443,-999.0000,-999.0000,0
103.400000,2,1,-28284.271,0.000,50.9284,6.8787,-3.2062,-4.4443,-999.0000,-999.0000,0
103.400000,2,2,0.000,0.000,50.9284,7.9895,-1.5414,-4.4443,-999.0000,-999.0000,0
103.400000,2,3,28284.271,0.000,50.9284,6.9732,-2.8295,-4.4443,-999.0000,-999.0000,0
103.400000,2,4,56568.542,0.000,50.9284,6.9081,-2.8100,-4.4443,-999.0000,-999.0000,0
103.400000,3,0,-56568.542,28284.271,50.9284,7.6894,-1.2518,-4.4443,-999.0000,-999.0000,0
103.400000,3,1,-28284.271,28284.271,50.9284,7.5333,-2.6696,-4.4443,-999.0000,-999.0000,0
103.400000,3,2,0.000,28284.271,50.9284,7.5338,-2.6501,-4.4443,-999.0000,-999.0000,0
103.400000,3,3,28284.271,28284.271,50.9284,7.7256,-2.1590,-4.4443,-999.0000,-999.0000,0
103.400000,3,4,56568.542,28284.271,50.9284,6.5089,-3.8517,-4.4443,-999.0000,-999.0000,0
103.400000,4,0,-56568.542,56568.542,50.9284,5.6739,-0.0276,-4.4443,-999.0000,-999.0000,0
103.400000,4,1,-28284.271,56568.542,50.9284,8.1100,-0.1978,-4.4443,-999.0000,-999.0000,0
103.400000,4,2,0.000,56568.542,50.9284,7.0323,-3.4388,-4.4443,-999.0000,-999.0000,0
103.400000,4,3,28284.271,56568.542,50.9284,7.2922,-3.0420,-4.4443,-999.0000,-999.0000,0
103.400000,4,4,56568.542,56568.542,50.9284,6.5690,-3.5280,-4.4443,-999.0000,-999.0000,0
103.500000,0,0,-56568.542,-56568.542,50.8912,5.8803,-3.7799,-4.4390,-999.0000,-999.0000,0
103.500000,0,1,-28284.271,-56568.542,50.8912,5.9080,-3.8750,-4.4390,-999.0000,-999.0000,0
103.500000,0,2,0.000,-56568.542,50.8912,6.9770,-2.2931,-4.4390,-999.0000,-999.0000,0
103.500000,0,3,28284.271,-56568.542,50.8912,7.5899,-0.5050,-4.4390,-999.0000,-999.0000,0
103.500000,0,4,56568.542,-56568.542,50.8912,6.2243,-0.4393,-4.4390,-999.0000,-999.0000,0
103.500000,1,0,-56568.542,-28284.271,50.8912,6.4424,-3.5553,-4.4390,-999.0000,-999.0000,0
103.500000,1,1,-28284.271,-28284.271,50.8912,7.0843,-2.5890,-4.4390,-999.0000,-999.0000,0
103.500000,1,2,0.000,-28284.271,50.8912,7.0304,-2.6982,-4.4390,-999.0000,-999.0000,0
103.500000,1,3,28284.271,-28284.271,50.8912,7.5037,-1.6770,-4.4390,-999.0000,-999.0000,0
103.500000,1,4,56568.542,-28284.271,50.8912,7.1428,-1.8643,-4.4390,-999.0000,-999.0000,0
103.500000,2,0,-56568.542,0.000,50.8912,6.7625,-3.2804,-4.4390,-999.0000,-999.0000,0
103.500000,2,1,-28284.271,0.000,50.8912,6.8753,-3.2116,-4.4390,-999.0000,-999.0000,0
103.500000,2,2,0.000,0.000,50.8912,7.9855,-1.5478,-4.4390,-999.0000,-999.0000,0
103.500000,2,3,28284.271,0.000,50.8912,6.9700,-2.8348,-4.4390,-999.0000,-999.0000,0
103.500000,2,4,56568.542,0.000,50.8912,6.9056,-2.8139,-4.4390,-999.0000,-999.0000,0
103.500000,3,0,-56568.542,28284.271,50.8912,7.6850,-1.2593,-4.4390,-999.0000,-999.0000,0
103.500000,3,1,-28284.271,28284.271,50.8912,7.5321,-2.6712,-4.4390,-999.0000,-999.0000,0
103.500000,3,2,0.000,28284.271,50.8912,7.5287,-2.6576,-4.4390,-999.0000,-999.0000,0
103.500000,3,3,28284.271,28284.271,50.8912,7.7226,-2.1637,-4.4390,-999.0000,-999.0000,0
103.500000,3,4,56568.542,28284.271,50.8912,6.5049,-3.8566,-4.4390,-999.0000,-999.0000,0
103.500000,4,0,-56568.542,56568.542,50.8912,5.6827,-0.0241,-4.4390,-999.0000,-999.0000,0
103.500000,4,1,-28284.271,56568.542,50.8912,8.1073,-0.2103,-4.4390,-999.0000,-999.0000,0
103.500000,4,2,0.000,56568.542,50.8912,7.0356,-3.4346,-4.4390,-999.0000,-999.0000,0
103.500000,4,3,28284.271,56568.542,50.8912,7.2874,-3.0491,-4.4390,-999.0000,-999.0000,0
103.500000,4,4,56568.542,56568.542,50.8912,6.5696,-3.5288,-4.4390,-999.0000,-999.0000,0
103.600000,0,0,-56568.542,-56568.542,50.8541,5.8838,-3.7757,-4.4337,-999.0000,-999.0000,0
103.600000,0,1,-28284.271,-56568.542,50.8541,5.9048,-3.8808,-4.4337,-999.0000,-999.0000,0
103.600000,0,2,0.000,-56568.542,50.8541,6.9765,-2.2953,-4.4337,-999.0000,-999.0000,0
103.600000,0,3,28284.271,-56568.542,50.8541,7.5837,-0.5202,-4.4337,-999.0000,-999.0000,0
103.600000,0,4,56568.542,-56568.542,50.8541,6.2280,-0.4405,-4.4337,-999.0000,-999.0000,0
103.600000,1,0,-56568.542,-28284.271,50.8541,6.4374,-3.5624,-4.4337,-999.0000,-999.0000,0
103.600000,1,1,-28284.271,-28284.271,50.8541,7.0813,-2.5946,-4.4337,-999.0000,-999.0000,0
103.600000,1,2,0.000,-28284.271,50.8541,7.0254,-2.7066,-4.4337,-999.0000,-999.0000,0
103.600000,1,3,28284.271,-28284.271,50.8541,7.5015,-1.6819,-4.4337,-999.0000,-999.0000,0
103.600000,1,4,56568.542,-28284.271,50.8541,7.1379,-1.8725,-4.4337,-999.0000,-999.0000,0
103.600000,2,0,-56568.542,0.000,50.8541,6.7601,-3.2834,-4.4337,-999.0000,-999.0000,0
103.600000,2,1,-28284.271,0.000,50.8541,6.8718,-3.2169,-4.4337,-999.0000,-999.0000,0
103.600000,2,2,0.000,0.000,50.8541,7.9813,-1.5542,-4.4337,-999.0000,-999.0000,0
103.600000,2,3,28284.271,0.000,50.8541,6.9667,-2.8401,-4.4337,-999.0000,-999.0000,0
103.600000,2,4,56568.542,0.000,50.8541,6.9031,-2.8178,-4.4337,-999.0000,-999.0000,0
103.600000,3,0,-56568.542,28284.271,50.8541,7.6806,-1.2668,-4.4337,-999.0000,-999.0000,0
103.600000,3,1,-28284.271,28284.271,50.8541,7.5309,-2.6728,-4.4337,-999.0000,-999.0000,0
103.600000,3,2,0.000,28284.271,50.8541,7.5235,-2.6650,-4.4337,-999.0000,-999.0000,0
103.600000,3,3,28284.271,28284.271,50.8541,7.7197,-2.1684,-4.4337,-999.0000,-999.0000,0
103.600000,3,4,56568.542,28284.271,50.8541,6.5008,-3.8615,-4.4337,-999.0000,-999.0000,0
103.600000,4,0,-56568.542,56568.542,50.8541,5.6915,-0.0205,-4.4337,-999.0000,-999.0000,0
103.600000,4,1,-28284.271,56568.542,50.8541,8.1045,-0.2228,-4.4337,-999.0000,-999.0000,0
103.600000,4,2,0.000,56568.542,50.8541,7.0389,-3.4304,-4.4337,-999.0000,-999.0000,0
103.600000,4,3,28284.271,56568.542,50.8541,7.2826,-3.0563,-4.4337,-999.0000,-999.0000,0
103.600000,4,4,56568.542,56568.542,50.8541,6.5701,-3.5297,-4.4337,-999.0000,-999.0000,0
103.700000,0,0,-56568.542,-56568.542,50.8169,5.8872,-3.7715,-4.4284,-999.0000,-999.0000,0
103.700000,0,1,-28284.271,-56568.542,50.8169,5.9015,-3.8866,-4.4284,-999.0000,-999.0000,0
103.700000,0,2,0.000,-56568.542,50.8169,6.9761,-2.2975,-4.4284,-999.0000,-999.0000,0
103.700000,0,3,28284.271,-56568.542,50.8169,7.5776,-0.5354,-4.4284,-999.0000,-999.0000,0
103.700000,0,4,56568.542,-56568.542,50.8169,6.2316,-0.4418,-4.4284,-999.0000,-999.0000,0
103.700000,1,0,-56568.542,-28284.271,50.8169,6.4324,-3.5695,-4.4284,-999.0000,-999.0000,0
103.700000,1,1,-28284.271,-28284.271,50.8169,7.0783,-2.6003,-4.4284,-999.0000,-999.0000,0
103.700000,1,2,0.000,-28284.271,50.8169,7.0204,-2.7149,-4.4284,-999.0000,-999.0000,0
103.700000,1,3,28284.271,-28284.271,50.8169,7.4993,-1.6869,-4.4284,-999.0000,-999.0000,0
103.700000,1,4,56568.542,-28284.271,50.8169,7.1329,-1.8808,-4.4284,-999.0000,-999.0000,0
103.700000,2,0,-56568.542,0.000,50.8169,6.7577,-3.2864,-4.4284,-999.0000,-999.0000,0
103.700000,2,1,-28284.271,0.000,50.8169,6.8684,-3.2223,-4.4284,-999.0000,-999.0000,0
103.700000,2,2,0.000,0.000,50.8169,7.9772,-1.5606,-4.4284,-999.0000,-999.0000,0
103.700000,2,3,28284.271,0.000,50.8169,6.9634,-2.8454,-4.4284,-999.0000,-999.0000,0
103.700000,2,4,56568.542,0.000,50.8169,6.9007,-2.8217,-4.4284,-999.0000,-999.0000,0
103.700000,3,0,-56568.542,28284.271,50.8169,7.6762,-1.2744,-4.4284,-999.0000,-999.0000,0
103.700000,3,1,-28284.271,28284.271,50.8169,7.5296,-2.6744,-4.4284,-999.0000,-999.0000,0
103.700000,3,2,0.000,28284.271,50.8169,7.5184,-2.6725,-4.4284,-999.0000,-999.0000,0
103.700000,3,3,28284.271,28284.271,50.8169,7.7167,-2.1730,-4.4284,-999.0000,-999.0000,0
103.700000,3,4,56568.542,28284.271,50.8169,6.4968,-3.8665,-4.4284,-999.0000,-999.0000,0
103.700000,4,0,-56568.542,56568.542,50.8169,5.7003,-0.0171,-4.4284,-999.0000,-999.0000,0
103.700000,4,1,-28284.271,56568.542,50.8169,8.1018,-0.2354,-4.4284,-999.0000,-999.0000,0
103.700000,4,2,0.000,56568.542,50.8169,7.0422,-3.4263,-4.4284,-999.0000,-999.0000,0
103.700000,4,3,28284.271,56568.542,50.8169,7.2779,-3.0634,-4.4284,-999.0000,-999.0000,0
103.700000,4,4,56568.542,56568.542,50.8169,6.5706,-3.5307,-4.4284,-999.0000,-999.0000,0
103.800000,0,0,-56568.542,-56568.542,50.7797,5.8906,-3.7674,-4.4231,-999.0000,-999.0000,0
103.800000,0,1,-28284.271,-56568.542,50.7797,5.8982,-3.8925,-4.4231,-999.0000,-999.0000,0
103.800000,0,2,0.000,-56568.542,50.7797,6.9756,-2.2997,-4.4231,-999.0000,-999.0000,0
103.800000,0,3,28284.271,-56568.542,50.7797,7.5714,-0.5506,-4.4231,-999.0000,-999.0000,0
103.800000,0,4,56568.542,-56568.542,50.7797,6.2352,-0.4431,-4.4231,-999.0000,-999.0000,0
103.800000,1,0,-56568.542,-28284.271,50.7797,6.4273,-3.5766,-4.4231,-999.0000,-999.0000,0
103.800000,1,1,-28284.271,-28284.271,50.7797,7.0753,-2.6059,-4.4231,-999.0000,-999.0000,0
103.800000,1,2,0.000,-28284.271,50.7797,7.0154,-2.7233,-4.4231,-999.0000,-999.0000,0
103.800000,1,3,28284.271,-28284.271,50.7797,7.4972,-1.6918,-4.4231,-999.0000,-999.0000,0
103.800000,1,4,56568.542,-28284.271,50.7797,7.1279,-1.8890,-4.4231,-999.0000,-999.0000,0
103.800000,2,0,-56568.542,0.000,50.7797,6.7553,-3.2894,-4.4231,-999.0000,-999.0000,0
103.800000,2,1,-28284.271,0.000,50.7797,6.8649,-3.2277,-4.4231,-999.0000,-999.0000,0
103.800000,2,2,0.000,0.000,50.7797,7.9731,-1.5670,-4.4231,-999.0000,-999.0000,0
103.800000,2,3,28284.271,0.000,50.7797,6.9601,-2.8507,-4.4231,-999.0000,-999.0000,0
103.800000,2,4,56568.542,0.000,50.7797,6.8982,-2.8256,-4.4231,-999.0000,-999.0000,0
103.800000,3,0,-56568.542,28284.271,50.7797,7.6718,-1.2819,-4.4231,-999.0000,-999.0000,0
103.800000,3,1,-28284.271,28284.271,50.7797,7.5284,-2.6761,-4.4231,-999.0000,-999.0000,0
103.800000,3,2,0.000,28284.271,50.7797,7.5133,-2.6799,-4.4231,-999.0000,-999.0000,0
103.800000,3,3,28284.271,28284.271,50.7797,7.7137,-2.1778,-4.4231,-999.0000,-999.0000,0
103.800000,3,4,56568.542,28284.271,50.7797,6.4927,-3.8714,-4.4231,-999.0000,-999.0000,0
103.800000,4,0,-56568.542,56568.542,50.7797,5.7090,-0.0137,-4.4231,-999.0000,-999.0000,0
103.800000,4,1,-28284.271,56568.542,50.7797,8.0990,-0.2479,-4.4231,-999.0000,-999.0000,0
103.800000,4,2,0.000,56568.542,50.7797,7.0454,-3.4222,-4.4231,-999.0000,-999.0000,0
103.800000,4,3,28284.271,56568.542,50.7797,7.2731,-3.0706,-4.4231,-999.0000,-999.0000,0
103.800000,4,4,56568.542,56568.542,50.7797,6.5711,-3.5316,-4.4231,-999.0000,-999.0000,0
103.900000,0,0,-56568.542,-56568.542,50.7426,5.8940,-3.7634,-4.4178,-999.0000,-999.0000,0
103.900000,0,1,-28284.271,-56568.542,50.7426,5.8949,-3.8984,-4.4178,-999.0000,-999.0000,0
103.900000,0,2,0.000,-56568.542,50.7426,6.9751,-2.3020,-4.4178,-999.0000,-999.0000,0
103.900000,0,3,28284.271,-56568.542,50.7426,7.5652,-0.5657,-4.4178,-999.0000,-999.0000,0
103.900000,0,4,56568.542,-56568.542,50.7426,6.2388,-0.4445,-4.4178,-999.0000,-999.0000,0
103.900000,1,0,-56568.542,-28284.271,50.7426,6.4223,-3.5838,-4.4178,-999.0000,-999.0000,0
103.900000,1,1,-28284.271,-28284.271,50.7426,7.0722,-2.6116,-4.4178,-999.0000,-999.0000,0
103.900000,1,2,0.000,-28284.271,50.7426,7.0104,-2.7316,-4.4178,-999.0000,-999.0000,0
103.900000,1,3,28284.271,-28284.271,50.7426,7.4950,-1.6968,-4.4178,-999.0000,-999.0000,0
103.900000,1,4,56568.542,-28284.271,50.7426,7.1230,-1.8972,-4.4178,-999.0000,-999.0000,0
103.900000,2,0,-56568.542,0.000,50.7426,6.7529,-3.2924,-4.4178,-999.0000,-999.0000,0
103.900000,2,1,-28284.271,0.000,50.7426,6.8615,-3.2331,-4.4178,-999.0000,-999.0000,0
103.900000,2,2,0.000,0.000,50.7426,7.9690,-1.5734,-4.4178,-999.0000,-999.0000,0
103.900000,2,3,28284.271,0.000,50.7426,6.9569,-2.8561,-4.4178,-999.0000,-999.0000,0
103.900000,2,4,56568.542,0.000,50.7426,6.8957,-2.8296,-4.4178,-999.0000,-999.0000,0
103.900000,3,0,-56568.542,28284.271,50.7426,7.6674,-1.2894,-4.4178,-999.0000,-999.0000,0
103.900000,3,1,-28284.271,28284.271,50.7426,7.5271,-2.6778,-4.4178,-999.0000,-999.0000,0
103.900000,3,2,0.000,28284.271,50.7426,7.5082,-2.6874,-4.4178,-999.0000,-999.0000,0
103.900000,3,3,28284.271,28284.271,50.7426,7.7108,-2.1825,-4.4178,-999.0000,-999.0000,0
103.900000,3,4,56568.542,28284.271,50.7426,6.4886,-3.8764,-4.4178,-999.0000,-999.0000,0
103.900000,4,0,-56568.542,56568.542,50.7426,5.7176,-0.0104,-4.4178,-999.0000,-999.0000,0
103.900000,4,1,-28284.271,56568.542,50.7426,8.0962,-0.2604,-4.4178,-999.0000,-999.0000,0
103.900000,4,2,0.000,56568.542,50.7426,7.0485,-3.4182,-4.4178,-999.0000,-999.0000,0
103.900000,4,3,28284.271,56568.542,50.7426,7.2683,-3.0778,-4.4178,-999.0000,-999.0000,0
103.900000,4,4,56568.542,56568.542,50.7426,6.5715,-3.5326,-4.4178,-999.0000,-999.0000,0
104.000000,0,0,-56568.542,-56568.542,50.7055,5.8973,-3.7594,-4.4125,-999.0000,-999.0000,0
104.000000,0,1,-28284.271,-56568.542,50.7055,5.8916,-3.9043,-4.4125,-999.0000,-999.0000,0
104.000000,0,2,0.000,-56568.542,50.7055,6.9746,-2.3044,-4.4125,-999.0000,-999.0000,0
104.000000,0,3,28284.271,-56568.542,50.7055,7.5590,-0.5809,-4.4125,-999.0000,-999.0000,0
104.000000,0,4,56568.542,-56568.542,50.7055,6.2422,-0.4459,-4.4125,-999.0000,-999.0000,0
104.000000,1,0,-56568.542,-28284.271,50.7055,6.4173,-3.5909,-4.4125,-999.0000,-999.0000,0
104.000000,1,1,-28284.271,-28284.271,50.7055,7.0692,-2.6173,-4.4125,-999.0000,-999.0000,0
104.000000,1,2,0.000,-28284.271,50.7055,7.0054,-2.7400,-4.4125,-999.0000,-999.0000,0
104.000000,1,3,28284.271,-28284.271,50.7055,7.4928,-1.7018,-4.4125,-999.0000,-999.0000,0
104.000000,1,4,56568.542,-28284.271,50.7055,7.1180,-1.9054,-4.4125,-999.0000,-999.0000,0
104.000000,2,0,-56568.542,0.000,50.7055,6.7505,-3.2954,-4.4125,-999.0000,-999.0000,0
104.000000,2,1,-28284.271,0.000,50.7055,6.8580,-3.2385,-4.4125,-999.0000,-999.0000,0
104.000000,2,2,0.000,0.000,50.7055,7.9649,-1.5798,-4.4125,-999.0000,-999.0000,0
104.000000,2,3,28284.271,0.000,50.7055,6.9536,-2.8614,-4.4125,-999.0000,-999.0000,0
104.000000,2,4,56568.542,0.000,50.7055,6.8933,-2.8336,-4.4125,-999.0000,-999.0000,0
104.000000,3,0,-56568.542,28284.271,50.7055,7.6629,-1.2969,-4.4125,-999.0000,-999.0000,0
104.000000,3,1,-28284.271,28284.271,50.7055,7.5259,-2.6795,-4.4125,-999.0000,-999.0000,0
104.000000,3,2,0.000,28284.271,50.7055,7.5030,-2.6948,-4.4125,-999.0000,-999.0000,0
104.000000,3,3,28284.271,28284.271,50.7055,7.7078,-2.1873,-4.4125,-999.0000,-999.0000,0
104.000000,3,4,56568.542,28284.271,50.7055,6.4845,-3.8813,-4.4125,-999.0000,-999.0000,0
104.000000,4,0,-56568.542,56568.542,50.7055,5.7262,-0.0071,-4.4125,-999.0000,-999.0000,0
104.000000,4,1,-28284.271,56568.542,50.7055,8.0934,-0.2729,-4.4125,-999.0000,-999.0000,0
104.000000,4,2,0.000,56568.542,50.7055,7.0517,-3.4143,-4.4125,-999.0000,-999.0000,0
104.000000,4,3,28284.271,56568.542,50.7055,7.2635,-3.0850,-4.4125,-999.0000,-999.0000,0
104.000000,4,4,56568.542,56568.542,50.7055,6.5719,-3.5336,-4.4125,-999.0000,-999.0000,0
104.100000,0,0,-56568.542,-56568.542,50.6683,5.9006,-3.7555,-4.4073,-999.0000,-999.0000,0
104.100000,0,1,-28284.271,-56568.542,50.6683,5.8882,-3.9102,-4.4073,-999.0000,-999.0000,0
104.100000,0,2,0.000,-56568.542,50.6683,6.9740,-2.3068,-4.4073,-999.0000,-999.0000,0
104.100000,0,3,28284.271,-56568.542,50.6683,7.5528,-0.5960,-4.4073,-999.0000,-999.0000,0
104.100000,0,4,56568.542,-56568.542,50.6683,6.2457,-0.4474,-4.4073,-999.0000,-999.0000,0
104.100000,1,0,-56568.542,-28284.271,50.6683,6.4122,-3.5981,-4.4073,-999.0000,-999.0000,0
104.100000,1,1,-28284.271,-28284.271,50.6683,7.0662,-2.6230,-4.4073,-999.0000,-999.0000,0
104.100000,1,2,0.000,-28284.271,50.6683,7.0005,-2.7483,-4.4073,-999.0000,-999.0000,0
104.100000,1,3,28284.271,-28284.271,50.6683,7.4905,-1.7069,-4.4073,-999.0000,-999.0000,0
104.100000,1,4,56568.542,-28284.271,50.6683,7.1131,-1.9137,-4.4073,-999.0000,-999.0000,0
104.100000,2,0,-56568.542,0.000,50.6683,6.7481,-3.2985,-4.4073,-999.0000,-999.0000,0
104.100000,2,1,-28284.271,0.000,50.6683,6.8546,-3.2439,-4.4073,-999.0000,-999.0000,0
104.100000,2,2,0.000,0.000,50.6683,7.9608,-1.5863,-4.4073,-999.0000,-999.0000,0
104.100000,2,3,28284.271,0.000,50.6683,6.9503,-2.8668,-4.4073,-999.0000,-999.0000,0
104.100000,2,4,56568.542,0.000,50.6683,6.8908,-2.8375,-4.4073,-999.0000,-999.0000,0
