time_s,cell_idx,snr_mrc_dB,n_sats
3190.000000,12,-26.8966,2
3190.000000,13,-26.1513,2
3190.000000,14,-26.0168,2
3190.000000,15,-29.5500,2
3190.000000,16,-30.0570,2
3190.000000,17,-28.1023,2
3190.000000,18,-26.7940,2
3190.000000,19,-26.0809,2
3190.000000,20,-35.6022,2
3190.000000,21,-34.1759,2
3190.000000,22,-31.5974,2
3190.000000,23,-29.2620,2
3190.000000,24,-27.5316,2
3191.000000,0,-28.1710,2
3191.000000,1,-31.4433,2
3191.000000,2,-33.8244,2
3191.000000,3,-34.5014,2
3191.000000,4,-34.5456,2
3191.000000,5,-26.3389,2
3191.000000,6,-29.1030,2
3191.000000,7,-28.7186,2
3191.000000,8,-28.2584,2
3191.000000,9,-28.4000,2
3191.000000,10,-26.2777,2
3191.000000,11,-28.4077,2
3191.000000,12,-27.0400,2
3191.000000,13,-26.0388,2
3191.000000,14,-25.9952,2
3191.000000,15,-29.4272,2
3191.000000,16,-30.2858,2
3191.000000,17,-28.2703,2
3191.000000,18,-26.8530,2
3191.000000,19,-26.0849,2
3191.000000,20,-35.6199,2
3191.000000,21,-34.3930,2
3191.000000,22,-31.7941,2
3191.000000,23,-29.3541,2
3191.000000,24,-27.5803,2
3192.000000,0,-28.1122,2
3192.000000,1,-31.3385,2
3192.000000,2,-34.0104,2
3192.000000,3,-34.5759,2
3192.000000,4,-34.6028,2
3192.000000,5,-26.2514,2
3192.000000,6,-28.9902,2
3192.000000,7,-28.8867,2
3192.000000,8,-28.2884,2
3192.000000,9,-28.5712,2
3192.000000,10,-26.1423,2
3192.000000,11,-28.3510,2
3192.000000,12,-27.1906,2
3192.000000,13,-26.0777,2
3192.000000,14,-25.9779,2
3192.000000,15,-29.0567,2
3192.000000,16,-30.2263,2
3192.000000,17,-28.2980,2
3192.000000,18,-26.7969,2
3192.000000,19,-25.8497,2
3192.000000,20,-35.6293,2
3192.000000,21,-34.6144,2
3192.000000,22,-31.9972,2
3192.000000,23,-29.4488,2
3192.000000,24,-27.6328,2
3193.000000,0,-28.0649,2
3193.000000,1,-31.2424,2
3193.000000,2,-34.2017,2
3193.000000,3,-34.6507,2
3193.000000,4,-34.6619,2
3193.000000,5,-26.1439,2
3193.000000,6,-28.8839,2
3193.000000,7,-29.0618,2
3193.000000,8,-28.3214,2
3193.000000,9,-28.5901,2
3193.000000,10,-26.0125,2
3193.000000,11,-28.1795,2
3193.000000,12,-27.3485,2
3193.000000,13,-26.1207,2
3193.000000,14,-25.9648,2
3193.000000,15,-28.9435,2
3193.000000,16,-30.1864,2
3193.000000,17,-28.4768,2
3193.000000,18,-26.8553,2
3193.000000,19,-25.8554,2
3193.000000,20,-35.6303,2
3193.000000,21,-34.8400,2
3193.000000,22,-32.2066,2
3193.000000,23,-29.5457,2
3193.000000,24,-27.6889,2
3194.000000,0,-28.0290,2
3194.000000,1,-31.1552,2
3194.000000,2,-34.3983,2
3194.000000,3,-34.7254,2
3194.000000,4,-34.9874,2
3194.000000,5,-26.0446,2
3194.000000,6,-28.7539,2
3194.000000,7,-29.2200,2
3194.000000,8,-28.3573,2
3194.000000,9,-28.6123,2
3194.000000,10,-25.8883,2
3194.000000,11,-28.0122,2
3194.000000,12,-27.5137,2
3194.000000,13,-26.1679,2
3194.000000,14,-25.9558,2
3194.000000,15,-28.8296,2
3194.000000,16,-30.0436,2
3194.000000,17,-28.6623,2
3194.000000,18,-26.7758,2
3194.000000,19,-25.8644,2
3194.000000,20,-35.6227,2
3194.000000,21,-35.0696,2
3194.000000,22,-32.4224,2
3194.000000,23,-29.6447,2
3194.000000,24,-27.7486,2
3195.000000,0,-28.0041,2
3195.000000,1,-31.0770,2
3195.000000,2,-34.6002,2
3195.000000,3,-34.7999,2
3195.000000,4,-35.0555,2
3195.000000,5,-25.9462,2
3195.000000,6,-28.6065,2
3195.000000,7,-29.3457,2
3195.000000,8,-28.3960,2
3195.000000,9,-28.6378,2
3195.000000,10,-25.6193,2
3195.000000,11,-27.6580,2
3195.000000,12,-27.5355,2
3195.000000,13,-26.0856,2
3195.000000,14,-25.6725,2
3195.000000,15,-28.7153,2
3195.000000,16,-29.8996,2
3195.000000,17,-28.8544,2
3195.000000,18,-26.8412,2
3195.000000,19,-25.8765,2
3195.000000,20,-35.6066,2
3195.000000,21,-35.3030,2
3195.000000,22,-32.6446,2
3195.000000,23,-29.7453,2
3195.000000,24,-27.8116,2
3196.000000,0,-27.9902,2
3196.000000,1,-31.0079,2
3196.000000,2,-34.8075,2
3196.000000,3,-34.8739,2
3196.000000,4,-35.1255,2
3196.000000,5,-25.8567,2
3196.000000,6,-28.4592,2
3196.000000,7,-29.4735,2
3196.000000,8,-28.4374,2
3196.000000,9,-28.6582,2
3196.000000,10,-25.5133,2
3196.000000,11,-27.5109,2
3196.000000,12,-27.6546,2
3196.000000,13,-26.1359,2
3196.000000,14,-25.6679,2
3196.000000,15,-28.6012,2
3196.000000,16,-29.7551,2
3196.000000,17,-29.0533,2
3196.000000,18,-26.9090,2
3196.000000,19,-25.8918,2
3196.000000,20,-35.5819,2
3196.000000,21,-35.4374,2
3196.000000,22,-32.8483,2
3196.000000,23,-29.8473,2
3196.000000,24,-27.8777,2
3197.000000,0,-27.9870,2
3197.000000,1,-30.9478,2
3197.000000,2,-34.8642,2
3197.000000,3,-34.9445,2
3197.000000,4,-35.1973,2
3197.000000,5,-25.7761,2
3197.000000,6,-28.3202,2
3197.000000,7,-29.6029,2
3197.000000,8,-28.4814,2
3197.000000,9,-28.6347,2
3197.000000,10,-25.4129,2
3197.000000,11,-27.3684,2
3197.000000,12,-27.7766,2
3197.000000,13,-26.1896,2
3197.000000,14,-25.6670,2
3197.000000,15,-28.4876,2
3197.000000,16,-29.6109,2
3197.000000,17,-29.2589,2
3197.000000,18,-26.9792,2
3197.000000,19,-25.9101,2
3197.000000,20,-35.5487,2
3197.000000,21,-35.4053,2
3197.000000,22,-32.9843,2
3197.000000,23,-29.8241,2
3197.000000,24,-27.9468,2
3198.000000,0,-27.9943,2
3198.000000,1,-30.8966,2
3198.000000,2,-34.7778,2
3198.000000,3,-34.9529,2
3198.000000,4,-35.2439,2
3198.000000,5,-25.6964,2
3198.000000,6,-28.1893,2
3198.000000,7,-29.7336,2
3198.000000,8,-28.5278,2
3198.000000,9,-28.6139,2
3198.000000,10,-25.3182,2
3198.000000,11,-27.2310,2
3198.000000,12,-27.9012,2
3198.000000,13,-26.2465,2
3198.000000,14,-25.6696,2
3198.000000,15,-28.3750,2
3198.000000,16,-29.4674,2
3198.000000,17,-29.3966,2
3198.000000,18,-27.0516,2
3198.000000,19,-25.9313,2
3198.000000,20,-35.5070,2
3198.000000,21,-35.3684,2
3198.000000,22,-33.1173,2
3198.000000,23,-29.9304,2
3198.000000,24,-28.0185,2
3199.000000,0,-28.0118,2
3199.000000,1,-30.8544,2
3199.000000,2,-34.6947,2
3199.000000,3,-34.9613,2
3199.000000,4,-35.1480,2
3199.000000,5,-25.4690,2
3199.000000,6,-27.9099,2
3199.000000,7,-29.6605,2
3199.000000,8,-28.3932,2
3199.000000,9,-28.2316,2
3199.000000,10,-25.2291,2
3199.000000,11,-27.0986,2
3199.000000,12,-28.0279,2
3199.000000,13,-26.3066,2
3199.000000,14,-25.6758,2
3199.000000,15,-28.2635,2
3199.000000,16,-29.3252,2
3199.000000,17,-29.5334,2
3199.000000,18,-27.1258,2
3199.000000,19,-25.9552,2
3199.000000,20,-35.4571,2
3199.000000,21,-35.3271,2
3199.000000,22,-33.2466,2
3199.000000,23,-30.0371,2
3199.000000,24,-28.0928,2
3200.000000,0,-28.0395,2
3200.000000,1,-30.8209,2
3200.000000,2,-34.5106,2
3200.000000,3,-34.9697,2
3200.000000,4,-35.1518,2
3200.000000,5,-25.3790,2
3200.000000,6,-27.7675,2
3200.000000,7,-29.7806,2
3200.000000,8,-28.4384,2
3200.000000,9,-28.2139,2
3200.000000,10,-25.1457,2
3200.000000,11,-26.9715,2
3200.000000,12,-28.1565,2
3200.000000,13,-26.3696,2
3200.000000,14,-25.6855,2
3200.000000,15,-28.1537,2
3200.000000,16,-29.1849,2
3200.000000,17,-29.6702,2
3200.000000,18,-27.2019,2
3200.000000,19,-25.9819,2
3200.000000,20,-35.3991,2
3200.000000,21,-35.2815,2
3200.000000,22,-33.3714,2
3200.000000,23,-30.1438,2
3200.000000,24,-28.1693,2
3201.000000,0,-28.0771,2
3201.000000,1,-30.7961,2
3201.000000,2,-34.3155,2
3201.000000,3,-34.9778,2
3201.000000,4,-35.1569,2
3201.000000,5,-25.2977,2
3201.000000,6,-27.6233,2
3201.000000,7,-29.9000,2
3201.000000,8,-28.4855,2
3201.000000,9,-28.0764,2
3201.000000,10,-25.0679,2
3201.000000,11,-26.8498,2
3201.000000,12,-28.2865,2
3201.000000,13,-26.4354,2
3201.000000,14,-25.6984,2
3201.000000,15,-28.0456,2
3201.000000,16,-29.0467,2
3201.000000,17,-29.8063,2
3201.000000,18,-27.2794,2
3201.000000,19,-26.0112,2
3201.000000,20,-35.3043,2
3201.000000,21,-35.2320,2
3201.000000,22,-33.4912,2
3201.000000,23,-30.2500,2
3201.000000,24,-28.2478,2
3202.000000,0,-28.1243,2
3202.000000,1,-30.7798,2
3202.000000,2,-34.1312,2
3202.000000,3,-34.9858,2
3202.000000,4,-35.1632,2
3202.000000,5,-25.2249,2
3202.000000,6,-27.4875,2
3202.000000,7,-30.0184,2
3202.000000,8,-28.5341,2
3202.000000,9,-28.0635,2
3202.000000,10,-24.9958,2
3202.000000,11,-26.7335,2
3202.000000,12,-28.4174,2
3202.000000,13,-26.5037,2
3202.000000,14,-25.7146,2
3202.000000,15,-27.9396,2
3202.000000,16,-28.9111,2
3202.000000,17,-29.9413,2
3202.000000,18,-27.3583,2
3202.000000,19,-26.0429,2
3202.000000,20,-35.1989,2
3202.000000,21,-35.1788,2
3202.000000,22,-33.6052,2
3202.000000,23,-30.3554,2
3202.000000,24,-28.3280,2
3203.000000,0,-28.0357,2
3203.000000,1,-30.6017,2
3203.000000,2,-33.6907,2
3203.000000,3,-34.6432,2
3203.000000,4,-34.5564,2
3203.000000,5,-25.1604,2
3203.000000,6,-27.3600,2
3203.000000,7,-30.0211,2
3203.000000,8,-28.5843,2
3203.000000,9,-28.0527,2
3203.000000,10,-24.9292,2
3203.000000,11,-26.6227,2
3203.000000,12,-28.5488,2
3203.000000,13,-26.5744,2
3203.000000,14,-25.6034,2
3203.000000,15,-27.8358,2
3203.000000,16,-28.7782,2
3203.000000,17,-30.0747,2
3203.000000,18,-27.4382,2
3203.000000,19,-26.0769,2
3203.000000,20,-35.0862,2
3203.000000,21,-35.1221,2
3203.000000,22,-33.7128,2
3203.000000,23,-30.4596,2
3203.000000,24,-28.4098,2
3204.000000,0,-28.1030,2
3204.000000,1,-30.6069,2
3204.000000,2,-33.5289,2
3204.000000,3,-34.6437,2
3204.000000,4,-34.5604,2
3204.000000,5,-25.1040,2
3204.000000,6,-27.2405,2
3204.000000,7,-29.7879,2
3204.000000,8,-28.6357,2
3204.000000,9,-28.0440,2
3204.000000,10,-24.8681,2
3204.000000,11,-26.5173,2
3204.000000,12,-28.6168,2
3204.000000,13,-26.6473,2
3204.000000,14,-25.6265,2
3204.000000,15,-27.7345,2
3204.000000,16,-28.6485,2
3204.000000,17,-30.2059,2
3204.000000,18,-27.5190,2
3204.000000,19,-26.1132,2
3204.000000,20,-34.9667,2
3204.000000,21,-35.0622,2
3204.000000,22,-33.8134,2
3204.000000,23,-30.5622,2
3204.000000,24,-28.4928,2
3205.000000,0,-28.1792,2
3205.000000,1,-30.6199,2
3205.000000,2,-33.3761,2
3205.000000,3,-34.6437,2
3205.000000,4,-34.5652,2
3205.000000,5,-25.0556,2
3205.000000,6,-27.1291,2
3205.000000,7,-29.5654,2
3205.000000,8,-28.6882,2
3205.000000,9,-28.0374,2
3205.000000,10,-24.8125,2
3205.000000,11,-26.4174,2
3205.000000,12,-28.4192,2
3205.000000,13,-26.7222,2
3205.000000,14,-25.6526,2
3205.000000,15,-27.6357,2
3205.000000,16,-28.5219,2
3205.000000,17,-29.9774,2
3205.000000,18,-27.6004,2
3205.000000,19,-26.1516,2
3205.000000,20,-34.8412,2
3205.000000,21,-34.9993,2
3205.000000,22,-33.9064,2
3205.000000,23,-30.6628,2
3205.000000,24,-28.5769,2
3206.000000,0,-28.2642,2
3206.000000,1,-30.6406,2
3206.000000,2,-33.2317,2
3206.000000,3,-34.6432,2
3206.000000,4,-34.5709,2
3206.000000,5,-25.0149,2
3206.000000,6,-27.0255,2
3206.000000,7,-29.3535,2
3206.000000,8,-28.7417,2
3206.000000,9,-28.0327,2
3206.000000,10,-24.7622,2
3206.000000,11,-26.3228,2
3206.000000,12,-28.2304,2
3206.000000,13,-26.7988,2
3206.000000,14,-25.6815,2
3206.000000,15,-27.5395,2
3206.000000,16,-28.3988,2
3206.000000,17,-29.7579,2
3206.000000,18,-27.6822,2
3206.000000,19,-26.0657,2
3206.000000,20,-34.7104,2
3206.000000,21,-34.9337,2
3206.000000,22,-33.9913,2
3206.000000,23,-30.7609,2
3206.000000,24,-28.6616,2
3207.000000,0,-28.3494,2
3207.000000,1,-30.6556,2
3207.000000,2,-33.0954,2
3207.000000,3,-34.6421,2
3207.000000,4,-34.5773,2
3207.000000,5,-24.9817,2
3207.000000,6,-26.9258,2
3207.000000,7,-29.1516,2
3207.000000,8,-28.7960,2
3207.000000,9,-28.0299,2
3207.000000,10,-24.7172,2
3207.000000,11,-26.2336,2
3207.000000,12,-28.0500,2
3207.000000,13,-26.8771,2
3207.000000,14,-25.7131,2
3207.000000,15,-27.4462,2
3207.000000,16,-28.2791,2
3207.000000,17,-29.5476,2
3207.000000,18,-27.7641,2
3207.000000,19,-26.1092,2
3207.000000,20,-34.5749,2
3207.000000,21,-34.8055,2
3207.000000,22,-33.8997,2
3207.000000,23,-30.8562,2
3207.000000,24,-28.7467,2
3208.000000,0,-28.4369,2
3208.000000,1,-30.6744,2
3208.000000,2,-32.9667,2
3208.000000,3,-34.6404,2
3208.000000,4,-34.5844,2
3208.000000,5,-24.9559,2
3208.000000,6,-26.7919,2
3208.000000,7,-28.9596,2
3208.000000,8,-28.8510,2
3208.000000,9,-28.0289,2
3208.000000,10,-24.6773,2
3208.000000,11,-26.1033,2
3208.000000,12,-27.8777,2
3208.000000,13,-26.9566,2
3208.000000,14,-25.7474,2
3208.000000,15,-27.3556,2
3208.000000,16,-28.1631,2
3208.000000,17,-29.3460,2
3208.000000,18,-27.8460,2
3208.000000,19,-26.1544,2
3208.000000,20,-34.4353,2
3208.000000,21,-34.6081,2
3208.000000,22,-33.7210,2
3208.000000,23,-30.9482,2
3208.000000,24,-28.7252,2
3209.000000,0,-28.5324,2
3209.000000,1,-30.7006,2
3209.000000,2,-32.8452,2
3209.000000,3,-34.6379,2
3209.000000,4,-34.5921,2
3209.000000,5,-24.9372,2
3209.000000,6,-26.6670,2
3209.000000,7,-28.7769,2
3209.000000,8,-28.9064,2
3209.000000,9,-28.0296,2
3209.000000,10,-24.6424,2
3209.000000,11,-25.9801,2
3209.000000,12,-27.7134,2
3209.000000,13,-27.0373,2
3209.000000,14,-25.7841,2
3209.000000,15,-27.2680,2
3209.000000,16,-28.0161,2
3209.000000,17,-29.1530,2
3209.000000,18,-27.9275,2
3209.000000,19,-26.2012,2
3209.000000,20,-34.2922,2
3209.000000,21,-34.4045,2
3209.000000,22,-33.5483,2
3209.000000,23,-31.0368,2
3209.000000,24,-28.8130,2
3210.000000,0,-28.6357,2
3210.000000,1,-30.6795,2
3210.000000,2,-32.7305,2
3210.000000,3,-34.6348,2
3210.000000,4,-34.5521,2
3210.000000,5,-24.9254,2
3210.000000,6,-26.5508,2
3210.000000,7,-28.6033,2
3210.000000,8,-28.9620,2
3210.000000,9,-28.0319,2
3210.000000,10,-24.6123,2
3210.000000,11,-25.8639,2
3210.000000,12,-27.5566,2
3210.000000,13,-27.1189,2
3210.000000,14,-25.8232,2
3210.000000,15,-27.1832,2
3210.000000,16,-27.8561,2
3210.000000,17,-28.9682,2
3210.000000,18,-28.0084,2
3210.000000,19,-26.2494,2
3210.000000,20,-34.1463,2
3210.000000,21,-34.1885,2
3210.000000,22,-33.3816,2
3210.000000,23,-31.1214,2
3210.000000,24,-28.9005,2
3211.000000,0,-28.7465,2
3211.000000,1,-30.6464,2
3211.000000,2,-32.6223,2
3211.000000,3,-34.6308,2
3211.000000,4,-34.5042,2
3211.000000,5,-24.9204,2
3211.000000,6,-26.4427,2
3211.000000,7,-28.4384,2
3211.000000,8,-29.0178,2
3211.000000,9,-28.0357,2
3211.000000,10,-24.5871,2
3211.000000,11,-25.7545,2
3211.000000,12,-27.4072,2
3211.000000,13,-27.2011,2
3211.000000,14,-25.8646,2
3211.000000,15,-27.1014,2
3211.000000,16,-27.7032,2
3211.000000,17,-28.7914,2
3211.000000,18,-28.0885,2
3211.000000,19,-26.2990,2
3211.000000,20,-33.9979,2
3211.000000,21,-33.9795,2
3211.000000,22,-33.2205,2
3211.000000,23,-31.2018,2
3211.000000,24,-28.9874,2
3212.000000,0,-28.8283,2
3212.000000,1,-30.6186,2
3212.000000,2,-32.5202,2
3212.000000,3,-34.6261,2
3212.000000,4,-34.4563,2
3212.000000,5,-24.9218,2
3212.000000,6,-26.3423,2
3212.000000,7,-28.2819,2
3212.000000,8,-29.0736,2
3212.000000,9,-28.0410,2
3212.000000,10,-24.5664,2
3212.000000,11,-25.6515,2
3212.000000,12,-27.2649,2
3212.000000,13,-27.2838,2
3212.000000,14,-25.9081,2
3212.000000,15,-27.0224,2
3212.000000,16,-27.5568,2
3212.000000,17,-28.6223,2
3212.000000,18,-28.1676,2
3212.000000,19,-26.3498,2
3212.000000,20,-33.8477,2
3212.000000,21,-33.7773,2
3212.000000,22,-33.0649,2
3212.000000,23,-31.2778,2
3212.000000,24,-29.0734,2
3213.000000,0,-28.8897,2
3213.000000,1,-30.5957,2
3213.000000,2,-32.4239,2
3213.000000,3,-34.6205,2
3213.000000,4,-34.4086,2
3213.000000,5,-24.9295,2
3213.000000,6,-26.2493,2
3213.000000,7,-28.1334,2
3213.000000,8,-29.1291,2
3213.000000,9,-28.0476,2
3213.000000,10,-24.5502,2
3213.000000,11,-25.5546,2
3213.000000,12,-27.1293,2
3213.000000,13,-27.3666,2
3213.000000,14,-25.9536,2
3213.000000,15,-26.9464,2
3213.000000,16,-27.4169,2
3213.000000,17,-28.4605,2
3213.000000,18,-28.2454,2
3213.000000,19,-26.4016,2
3213.000000,20,-33.6959,2
3213.000000,21,-33.5814,2
3213.000000,22,-32.9146,2
3213.000000,23,-31.3490,2
3213.000000,24,-29.1582,2
3214.000000,0,-28.9590,2
3214.000000,1,-30.5773,2
3214.000000,2,-32.3330,2
3214.000000,3,-34.5130,2
3214.000000,4,-34.3610,2
3214.000000,5,-24.9433,2
3214.000000,6,-26.1634,2
3214.000000,7,-27.9927,2
3214.000000,8,-29.1842,2
3214.000000,9,-28.0555,2
3214.000000,10,-24.5383,2
3214.000000,11,-25.4636,2
3214.000000,12,-27.0004,2
3214.000000,13,-27.4494,2
3214.000000,14,-26.0009,2
3214.000000,15,-26.8529,2
3214.000000,16,-27.2830,2
3214.000000,17,-28.3058,2
3214.000000,18,-28.3217,2
3214.000000,19,-26.4543,2
3214.000000,20,-33.5431,2
3214.000000,21,-33.3917,2
3214.000000,22,-32.7694,2
3214.000000,23,-31.4153,2
3214.000000,24,-29.2416,2
3215.000000,0,-29.0361,2
3215.000000,1,-30.5629,2
3215.000000,2,-32.2472,2
3215.000000,3,-34.3958,2
3215.000000,4,-34.3134,2
3215.000000,5,-24.9630,2
3215.000000,6,-26.0840,2
3215.000000,7,-27.8593,2
3215.000000,8,-29.2388,2
3215.000000,9,-28.0646,2
3215.000000,10,-24.5306,2
3215.000000,11,-25.3781,2
3215.000000,12,-26.8778,2
3215.000000,13,-27.5320,2
3215.000000,14,-26.0500,2
3215.000000,15,-26.7596,2
3215.000000,16,-27.1549,2
3215.000000,17,-28.1579,2
3215.000000,18,-28.3963,2
3215.000000,19,-26.5077,2
3215.000000,20,-33.3897,2
3215.000000,21,-33.2078,2
3215.000000,22,-32.6292,2
3215.000000,23,-31.4766,2
3215.000000,24,-29.3233,2
3216.000000,0,-29.1189,2
3216.000000,1,-30.5523,2
3216.000000,2,-32.1663,2
3216.000000,3,-34.2820,2
3216.000000,4,-34.2657,2
3216.000000,5,-24.9883,2
3216.000000,6,-26.0110,2
3216.000000,7,-27.7329,2
3216.000000,8,-29.2926,2
3216.000000,9,-28.0747,2
3216.000000,10,-24.5269,2
3216.000000,11,-25.2980,2
3216.000000,12,-26.7613,2
3216.000000,13,-27.6140,2
3216.000000,14,-26.1006,2
3216.000000,15,-26.6697,2
3216.000000,16,-27.0323,2
3216.000000,17,-28.0166,2
3216.000000,18,-28.4690,2
3216.000000,19,-26.5618,2
3216.000000,20,-33.2002,2
3216.000000,21,-33.0295,2
3216.000000,22,-32.4937,2
3216.000000,23,-31.5326,2
3216.000000,24,-29.4031,2
3217.000000,0,-29.1958,2
3217.000000,1,-30.5450,2
3217.000000,2,-32.0899,2
3217.000000,3,-34.1715,2
3217.000000,4,-34.2179,2
3217.000000,5,-25.0190,2
3217.000000,6,-25.9439,2
3217.000000,7,-27.6134,2
3217.000000,8,-29.3456,2
3217.000000,9,-28.0858,2
3217.000000,10,-24.5271,2
3217.000000,11,-25.2231,2
3217.000000,12,-26.6506,2
3217.000000,13,-27.6954,2
3217.000000,14,-26.1527,2
3217.000000,15,-26.5830,2
3217.000000,16,-26.9142,2
3217.000000,17,-27.8817,2
3217.000000,18,-28.5396,2
3217.000000,19,-26.6164,2
3217.000000,20,-32.9815,2
3217.000000,21,-32.8564,2
3217.000000,22,-32.3627,2
3217.000000,23,-31.5833,2
3217.000000,24,-29.4807,2
3218.000000,0,-29.2795,2
3218.000000,1,-30.5406,2
3218.000000,2,-32.0178,2
3218.000000,3,-34.0644,2
3218.000000,4,-34.1699,2
3218.000000,5,-25.0549,2
3218.000000,6,-25.8826,2
3218.000000,7,-27.5004,2
3218.000000,8,-29.3976,2
3218.000000,9,-28.0977,2
3218.000000,10,-24.5170,2
3218.000000,11,-25.1530,2
3218.000000,12,-26.5457,2
3218.000000,13,-27.7758,2
3218.000000,14,-26.2061,2
3218.000000,15,-26.4995,2
3218.000000,16,-26.8010,2
3218.000000,17,-27.7528,2
3218.000000,18,-28.6080,2
3218.000000,19,-26.6713,2
3218.000000,20,-32.7689,2
3218.000000,21,-32.6885,2
3218.000000,22,-32.2361,2
3218.000000,23,-31.6287,2
3218.000000,24,-29.5559,2
3219.000000,0,-29.3698,2
3219.000000,1,-30.5390,2
3219.000000,2,-31.9497,2
3219.000000,3,-33.9606,2
3219.000000,4,-34.1217,2
3219.000000,5,-25.0583,2
3219.000000,6,-25.8265,2
3219.000000,7,-27.3936,2
3219.000000,8,-29.4485,2
3219.000000,9,-28.1104,2
3219.000000,10,-24.4909,2
3219.000000,11,-25.0875,2
3219.000000,12,-26.4462,2
3219.000000,13,-27.8551,2
3219.000000,14,-26.2607,2
3219.000000,15,-26.3931,2
3219.000000,16,-26.6927,2
3219.000000,17,-27.6298,2
3219.000000,18,-28.6740,2
3219.000000,19,-26.7264,2
3219.000000,20,-32.5620,2
3219.000000,21,-32.5254,2
3219.000000,22,-32.1138,2
3219.000000,23,-31.6688,2
3219.000000,24,-29.6286,2
3220.000000,0,-29.4274,2
3220.000000,1,-30.5396,2
3220.000000,2,-31.8854,2
3220.000000,3,-33.8600,2
3220.000000,4,-34.0731,2
3220.000000,5,-25.0648,2
3220.000000,6,-25.7756,2
3220.000000,7,-27.2928,2
3220.000000,8,-29.4594,2
3220.000000,9,-28.1237,2
3220.000000,10,-24.4686,2
3220.000000,11,-25.0265,2
3220.000000,12,-26.3519,2
3220.000000,13,-27.9330,2
3220.000000,14,-26.3163,2
3220.000000,15,-26.2835,2
3220.000000,16,-26.5890,2
3220.000000,17,-27.5124,2
3220.000000,18,-28.7374,2
3220.000000,19,-26.7817,2
3220.000000,20,-32.3606,2
3220.000000,21,-32.3670,2
3220.000000,22,-31.9954,2
3220.000000,23,-31.7036,2
3220.000000,24,-29.6986,2
3221.000000,0,-29.4611,2
3221.000000,1,-30.5423,2
3221.000000,2,-31.8246,2
3221.000000,3,-33.7627,2
3221.000000,4,-34.0022,2
3221.000000,5,-25.0753,2
3221.000000,6,-25.7295,2
3221.000000,7,-27.1977,2
3221.000000,8,-29.3342,2
3221.000000,9,-28.1376,2
3221.000000,10,-24.4498,2
3221.000000,11,-24.9697,2
3221.000000,12,-26.2628,2
3221.000000,13,-28.0094,2
3221.000000,14,-26.3728,2
3221.000000,15,-26.1786,2
3221.000000,16,-26.4896,2
3221.000000,17,-27.4004,2
3221.000000,18,-28.7663,2
3221.000000,19,-26.8369,2
3221.000000,20,-32.1644,2
3221.000000,21,-32.2130,2
3221.000000,22,-31.8809,2
3221.000000,23,-31.7125,2
3221.000000,24,-29.7657,2
3222.000000,0,-29.4972,2
3222.000000,1,-30.5468,2
3222.000000,2,-31.7672,2
3222.000000,3,-33.6684,2
3222.000000,4,-33.9285,2
3222.000000,5,-25.0894,2
3222.000000,6,-25.6880,2
3222.000000,7,-27.1081,2
3222.000000,8,-29.2143,2
3222.000000,9,-28.1519,2
3222.000000,10,-24.4343,2
3222.000000,11,-24.9153,2
3222.000000,12,-26.1786,2
3222.000000,13,-27.9897,2
3222.000000,14,-26.4300,2
3222.000000,15,-26.0781,2
3222.000000,16,-26.3945,2
3222.000000,17,-27.2937,2
3222.000000,18,-28.6528,2
3222.000000,19,-26.8919,2
3222.000000,20,-31.9732,2
3222.000000,21,-32.0632,2
3222.000000,22,-31.7700,2
3222.000000,23,-31.6169,2
3222.000000,24,-29.8245,2
3223.000000,0,-29.4825,2
3223.000000,1,-30.5454,2
3223.000000,2,-31.7130,2
3223.000000,3,-33.5772,2
3223.000000,4,-33.8550,2
3223.000000,5,-25.1070,2
3223.000000,6,-25.6508,2
3223.000000,7,-27.0238,2
3223.000000,8,-29.0994,2
3223.000000,9,-28.1665,2
3223.000000,10,-24.4074,2
3223.000000,11,-24.8497,2
3223.000000,12,-26.0875,2
3223.000000,13,-27.8934,2
3223.000000,14,-26.4879,2
3223.000000,15,-25.9819,2
3223.000000,16,-26.3033,2
3223.000000,17,-27.1920,2
3223.000000,18,-28.5447,2
3223.000000,19,-26.9467,2
3223.000000,20,-31.7868,2
3223.000000,21,-31.9174,2
3223.000000,22,-31.6627,2
3223.000000,23,-31.5251,2
3223.000000,24,-29.8796,2
3224.000000,0,-29.4698,2
3224.000000,1,-30.5087,2
3224.000000,2,-31.6616,2
3224.000000,3,-33.4891,2
3224.000000,4,-33.7815,2
3224.000000,5,-25.0981,2
3224.000000,6,-25.6176,2
3224.000000,7,-26.9445,2
3224.000000,8,-28.9896,2
3224.000000,9,-28.1813,2
3224.000000,10,-24.3799,2
3224.000000,11,-24.7884,2
3224.000000,12,-25.9976,2
3224.000000,13,-27.8006,2
3224.000000,14,-26.5463,2
3224.000000,15,-25.8898,2
3224.000000,16,-26.2159,2
3224.000000,17,-27.0950,2
3224.000000,18,-28.4418,2
3224.000000,19,-27.0011,2
3224.000000,20,-31.6051,2
3224.000000,21,-31.7755,2
3224.000000,22,-31.5587,2
3224.000000,23,-31.4372,2
3224.000000,24,-29.9315,2
3225.000000,0,-29.4611,2
3225.000000,1,-30.4754,2
3225.000000,2,-31.6131,2
3225.000000,3,-33.4039,2
3225.000000,4,-33.7079,2
3225.000000,5,-25.0777,2
3225.000000,6,-25.5883,2
3225.000000,7,-26.8700,2
3225.000000,8,-28.8847,2
3225.000000,9,-28.1963,2
