time_s,frame_id,elevation_deg,user_id,beam_id,path_loss_dB,sinr_dB,snr_dB,beam_gain_dB
385.370000000,38537,89.997547754,45224,11,178.155240605,-3.493809916,5.052019749,42.365298747
385.370000000,38537,89.997547754,45225,11,178.155240939,-3.759131443,4.888657178,42.201936511
385.370000000,38537,89.997547754,45226,11,178.155241272,-4.032671086,4.716719035,42.029998700
385.370000000,38537,89.997547754,45227,6,178.155241605,-4.243774375,4.587355841,41.900635839
385.370000000,38537,89.997547754,45228,6,178.155241938,-3.852536763,4.891587971,42.204868302
385.370000000,38537,89.997547754,45229,6,178.155242270,-3.469959658,5.183025684,42.496306347
385.370000000,38537,89.997547754,45230,6,178.155242601,-3.095399326,5.462243589,42.775524584
385.370000000,38537,89.997547754,45231,6,178.155242931,-2.728267388,5.729762109,43.043043434
385.370000000,38537,89.997547754,45232,6,178.155243261,-2.368024691,5.986053740,43.299335394
385.370000000,38537,89.997547754,45233,6,178.155243590,-2.014176182,6.231548422,43.544830406
385.370000000,38537,89.997547754,45234,6,178.155243919,-1.666266651,6.466638171,43.779920483
385.370000000,38537,89.997547754,45235,6,178.155244247,-1.323877238,6.691681078,44.004963718
385.370000000,38537,89.997547754,45236,6,178.155244573,-0.986622645,6.907004789,44.220287756
385.370000000,38537,89.997547754,45237,6,178.155244900,-0.654148994,7.112909536,44.426192829
385.370000000,38537,89.997547754,45238,6,178.155245225,-0.326132303,7.309670793,44.622954412
385.370000000,38537,89.997547754,45239,6,178.155245550,-0.002277566,7.497541610,44.810825553
385.370000000,38537,89.997547754,45240,6,178.155245873,0.317681559,7.676754663,44.990038930
385.370000000,38537,89.997547754,45241,6,178.155246196,0.633982436,7.847524075,45.160808664
385.370000000,38537,89.997547754,45242,6,178.155246518,0.946832482,8.010047023,45.323331934
385.370000000,38537,89.997547754,45243,6,178.155246839,1.256407486,8.164505171,45.477790404
385.370000000,38537,89.997547754,45244,6,178.155247159,1.562849170,8.311065945,45.624351498
385.370000000,38537,89.997547754,45245,6,178.155247478,1.866261900,8.449883672,45.763169543
385.370000000,38537,89.997547754,45246,6,178.155247796,2.166708476,8.581100600,45.894386789
385.370000000,38537,89.997547754,45247,6,178.155248113,2.464204882,8.704847814,46.018134320
385.370000000,38537,89.997547754,45248,6,178.155248429,2.758713914,8.821246059,46.134532881
385.370000000,38537,89.997547754,45249,6,178.155248744,3.050137555,8.930406478,46.243693615
385.370000000,38537,89.997547754,45250,6,178.155249057,3.338308007,9.032431284,46.345718735
385.370000000,38537,89.997547754,45251,6,178.155249370,3.622977301,9.127414362,46.440702125
385.370000000,38537,89.997547754,45252,6,178.155249681,3.903805431,9.215441812,46.528729887
385.370000000,38537,89.997547754,45253,6,178.155249992,4.180347046,9.296592449,46.609880834
385.370000000,38537,89.997547754,45254,6,178.155250301,4.452036820,9.370938241,46.684226935
385.370000000,38537,89.997547754,45255,6,178.155250609,4.718173774,9.438544724,46.751833727
385.370000000,38537,89.997547754,45256,6,178.155250916,4.977905038,9.499471364,46.812760673
385.370000000,38537,89.997547754,45257,6,178.155251221,5.230209811,9.553771890,46.867061505
385.370000000,38537,89.997547754,45258,6,178.155251525,5.473884631,9.601494598,46.914784517
385.370000000,38537,89.997547754,45259,6,178.155251828,5.707531492,9.642682624,46.955972845
385.370000000,38537,89.997547754,45260,6,178.155252130,5.929550795,9.677374186,46.990664709
385.370000000,38537,89.997547754,45261,6,178.155252430,6.138141610,9.705602814,47.018893638
385.370000000,38537,89.997547754,45262,6,178.155252729,6.331312040,9.727397546,47.040688669
385.370000000,38537,89.997547754,45263,6,178.155253027,6.506902657,9.742783107,47.056074527
385.370000000,38537,89.997547754,45264,6,178.155253323,6.662625709,9.751780071,47.065071787
385.370000000,38537,89.997547754,45265,6,178.155253618,6.796121972,9.754405002,47.067697013
385.370000000,38537,89.997547754,45266,6,178.155253911,6.905035631,9.750670580,47.063962884
385.370000000,38537,89.997547754,45267,6,178.155254203,6.987105324,9.740585706,47.053878302
385.370000000,38537,89.997547754,45268,6,178.155254493,7.040266754,9.724155602,47.037448488
385.370000000,38537,89.997547754,45269,6,178.155254782,7.062759386,9.701381879,47.014675054
385.370000000,38537,89.997547754,45270,6,178.155255069,7.053227439,9.672262611,46.985556074
385.370000000,38537,89.997547754,45271,6,178.155255355,7.010804263,9.636792378,46.950086126
385.370000000,38537,89.997547754,45272,6,178.155255639,6.935169964,9.594962303,46.908256335
385.370000000,38537,89.997547754,45273,6,178.155255922,6.826574808,9.546760075,46.860054390
385.370000000,38537,89.997547754,45274,6,178.155256203,6.685825285,9.492169959,46.805464555
385.370000000,38537,89.997547754,45275,6,178.155256482,6.514234658,9.431172788,46.744467663
385.370000000,38537,89.997547754,45276,6,178.155256760,6.313544466,9.363745946,46.677041099
385.370000000,38537,89.997547754,45277,6,178.155257036,6.085826602,9.289863335,46.603158764
385.370000000,38537,89.997547754,45278,6,178.155257310,5.833376857,9.209495328,46.522791031
385.370000000,38537,89.997547754,45279,6,178.155257582,5.558610175,9.122608706,46.435904682
385.370000000,38537,89.997547754,45280,6,178.155257853,5.263965780,9.029166584,46.342462830
385.370000000,38537,89.997547754,45281,6,178.155258122,4.951827543,8.929128310,46.242424826
385.370000000,38537,89.997547754,45282,6,178.155258390,4.624462143,8.822449363,46.135746146
385.370000000,38537,89.997547754,45283,6,178.155258655,4.283975152,8.709081219,46.022378267
385.370000000,38537,89.997547754,45284,6,178.155258919,3.932283498,8.588971202,45.902268514
385.370000000,38537,89.997547754,45285,6,178.155259181,3.571101759,8.462062319,45.775359893
385.370000000,38537,89.997547754,45286,6,178.155259441,3.201939356,8.328293066,45.641590900
385.370000000,38537,89.997547754,45287,6,178.155259699,2.826105761,8.187597213,45.500895306
385.370000000,38537,89.997547754,45288,6,178.155259955,2.444721160,8.039903566,45.353201915
385.370000000,38537,89.997547754,45289,6,178.155260210,2.058730457,7.885135690,45.198434293
385.370000000,38537,89.997547754,45290,6,178.155260462,1.668918946,7.723211614,45.036510469
385.370000000,38537,89.997547754,45291,6,178.155260713,1.275928457,7.554043492,44.867342598
385.370000000,38537,89.997547754,45292,6,178.155260961,0.880273121,7.377537232,44.690836586
385.370000000,38537,89.997547754,45293,6,178.155261208,0.482354197,7.193592075,44.506891677
385.370000000,38537,89.997547754,45294,6,178.155261453,0.082473650,7.002100140,44.315399986
385.370000000,38537,89.997547754,45295,6,178.155261695,-0.319153686,6.802945901,44.116245990
385.370000000,38537,89.997547754,45296,6,178.155261936,-0.722389411,6.596005623,43.909305952
385.370000000,38537,89.997547754,45297,6,178.155262174,-1.127162288,6.381146716,43.694447284
385.370000000,38537,89.997547754,45298,6,178.155262411,-1.533460340,6.158227032,43.471527836
385.370000000,38537,89.997547754,45299,6,178.155262645,-1.941324208,5.927094065,43.240395104
385.370000000,38537,89.997547754,45300,6,178.155262877,-2.350841663,5.687584070,43.000885341
385.370000000,38537,89.997547754,45301,6,178.155263107,-2.762143179,5.439521066,42.752822567
385.370000000,38537,89.997547754,45302,6,178.155263335,-3.175398444,5.182715725,42.496017454
385.370000000,38537,89.997547754,45303,6,178.155263561,-3.590813749,4.916964122,42.230266076
385.370000000,38537,89.997547754,45304,6,178.155263785,-4.008630152,4.642046324,41.955348502
385.370000000,38537,89.997547754,45305,5,178.155264007,-4.022281124,4.652963377,41.966265777
385.370000000,38537,89.997547754,45306,2,178.155264226,-3.898667946,4.762356274,42.075658894
385.370000000,38537,89.997547754,45307,2,178.155264443,-3.659944025,4.952106757,42.265409593
385.370000000,38537,89.997547754,45308,2,178.155264658,-3.432300544,5.131552073,42.444855124
385.370000000,38537,89.997547754,45309,2,178.155264870,-3.215568003,5.300910980,42.614214244
385.370000000,38537,89.997547754,45310,2,178.155265081,-3.009602447,5.460383031,42.773686505
385.370000000,38537,89.997547754,45311,2,178.155265289,-2.814285260,5.610150098,42.923453780
385.370000000,38537,89.997547754,45312,2,178.155265495,-2.629523080,5.750377703,43.063681591
385.370000000,38537,89.997547754,45313,2,178.155265698,-2.455247789,5.881216190,43.194520281
385.370000000,38537,89.997547754,45314,2,178.155265899,-2.291416523,6.002801748,43.316106040
385.370000000,38537,89.997547754,45315,2,178.155266098,-2.138011651,6.115257315,43.428561806
385.370000000,38537,89.997547754,45316,2,178.155266295,-1.995040678,6.218693364,43.531998052
385.370000000,38537,89.997547754,45317,2,178.155266489,-1.862536020,6.313208588,43.626513470
385.370000000,38537,89.997547754,45318,2,178.155266681,-1.740554620,6.398890496,43.712195570
385.370000000,38537,89.997547754,45319,2,178.155266870,-1.629177344,6.475815923,43.789121186
385.370000000,38537,89.997547754,45320,2,178.155267057,-1.528508140,6.544051468,43.857356918
385.370000000,38537,89.997547754,45321,2,178.155267241,-1.438672916,6.603653862,43.916959497
385.370000000,38537,89.997547754,45322,2,178.155267423,-1.359818105,6.654670267,43.967976084
385.370000000,38537,89.997547754,45323,2,178.155267603,-1.292108916,6.697138519,44.010444516
385.370000000,38537,89.997547754,45324,2,178.155267780,-1.235727244,6.731087314,44.044393488
385.370000000,38537,89.997547754,45325,2,178.155267955,-1.190869241,6.756536333,44.069842681
385.370000000,38537,89.997547754,45326,2,178.155268127,-1.157742579,6.773496320,44.086802841
385.370000000,38537,89.997547754,45327,2,178.155268297,-1.136563405,6.781969108,44.095275798
385.370000000,38537,89.997547754,45328,2,178.155268464,-1.127553053,6.781947586,44.095254444
385.370000000,38537,89.997547754,45329,2,178.155268629,-1.130934559,6.773415624,44.086722647
385.370000000,38537,89.997547754,45330,2,178.155268791,-1.146929054,6.756347937,44.069655122
385.370000000,38537,89.997547754,45331,2,178.155268951,-1.175752130,6.730709901,44.044017245
385.370000000,38537,89.997547754,45332,2,178.155269108,-1.217610264,6.696457308,44.009764810
385.370000000,38537,89.997547754,45333,2,178.155269262,-1.272697422,6.653536067,43.966843723
385.370000000,38537,89.997547754,45334,2,178.155269414,-1.341191944,6.601881837,43.915189645
385.370000000,38537,89.997547754,45335,2,178.155269564,-1.423253840,6.541419597,43.854727554
385.370000000,38537,89.997547754,45336,2,178.155269710,-1.519022586,6.472063139,43.785371243
385.370000000,38537,89.997547754,45337,2,178.155269854,-1.628615535,6.393714491,43.707022739
385.370000000,38537,89.997547754,45338,2,178.155269996,-1.752127015,6.306263238,43.619571627
385.370000000,38537,89.997547754,45339,2,178.155270135,-1.889628186,6.209585761,43.522894289
385.370000000,38537,89.997547754,45340,2,178.155270271,-2.041167696,6.103544361,43.416853025
385.370000000,38537,89.997547754,45341,2,178.155270405,-2.206773154,5.987986265,43.301295063
385.370000000,38537,89.997547754,45342,2,178.155270536,-2.386453413,5.862742495,43.176051424
385.370000000,38537,89.997547754,45343,2,178.155270664,-2.580201645,5.727626591,43.040935648
385.370000000,38537,89.997547754,45344,2,178.155270789,-2.787999149,5.582433145,42.895742327
385.370000000,38537,89.997547754,45345,2,178.155270912,-3.009819853,5.426936151,42.740245457
385.370000000,38537,89.997547754,45346,2,178.155271032,-3.245635420,5.260887119,42.574196544
385.370000000,38537,89.997547754,45347,2,178.155271150,-3.495420912,5.084012919,42.397322463
385.370000000,38537,89.997547754,45348,2,178.155271265,-3.759160934,4.896013331,42.209322989
385.370000000,38537,89.997547754,45349,2,178.155271377,-4.036856212,4.696558222,42.009867992
385.370000000,38537,89.997547754,45350,1,178.155271486,-3.732412002,4.912469146,42.225779026
385.370000000,38537,89.997547754,45351,1,178.155271592,-3.341870043,5.185020137,42.498330123
385.370000000,38537,89.997547754,45352,1,178.155271696,-2.957915314,5.447739696,42.761049786
385.370000000,38537,89.997547754,45353,1,178.155271797,-2.580431113,5.700897692,43.014207883
385.370000000,38537,89.997547754,45354,1,178.155271896,-2.209333243,5.944745597,43.258055886
